sample,spread_bucket,model,target_train_signal_fraction,achieved_train_signal_fraction,test_signal_fraction,confidence_cutoff,latency_us,train_first_date,train_last_date,test_first_date,test_last_date,train_signals,test_signals,selected_test_signals,executable_test_signals,stale_fraction,buy_fraction,direction_roc_auc,direction_accuracy,direction_log_loss,direction_brier_score,direction_baseline_brier_score,direction_clusters,direction_replicates,direction_relative_brier_reduction,direction_relative_brier_reduction_lower_95,direction_relative_brier_reduction_median,direction_relative_brier_reduction_upper_95,direction_probability_nonpositive,intercept,queue_coefficient,ofi_coefficient,clusters,replicates,gross_midpoint_markout_mean_bps,half_spread_mean_bps,net_markout_mean_bps,net_markout_lower_95_bps,net_markout_median_bps,net_markout_upper_95_bps,probability_net_nonpositive
price_spell_landmarks,all_spreads,ofi,1.0,1.0,1.0,0.0,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2175478,0.010382108728513528,0.9506706112403803,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.015558941433816068,2.1762612290441417,-2.1607022876103255,-2.338570048067585,-2.1588314294318565,-1.9910792012094862,1.0
price_spell_landmarks,all_spreads,ofi,1.0,1.0,1.0,0.0,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2044491,0.06996767048734454,0.9529599298798577,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.013060521203906363,2.206684983216711,-2.193624462012804,-2.3732592650984663,-2.191711613650577,-2.022439530322513,1.0
price_spell_landmarks,all_spreads,ofi,1.0,1.0,1.0,0.0,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1564677,0.2882335039651076,0.9562938548978479,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.010924549727924802,2.2546825917406785,-2.243758042012754,-2.4240881543664834,-2.2415489120833243,-2.0732961029076566,1.0
price_spell_landmarks,all_spreads,ofi,1.0,1.0,1.0,0.0,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1176470,0.46482761004976114,0.9607537803768902,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.01536366041952599,2.1749447175332257,-2.1595810571137,-2.333079422089039,-2.1576506870950753,-1.9955714024648532,1.0
price_spell_landmarks,all_spreads,queue,0.05,0.05350623185293028,0.0594195244418303,0.08987222970807673,0,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,130622,130622,0.0,1.0,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04715169840217726,2.111560301828124,-2.0644086034259463,-2.2405812164735277,-2.061634138312514,-1.8965994487212121,1.0
price_spell_landmarks,all_spreads,queue,0.05,0.05350623185293028,0.0594195244418303,0.08987222970807673,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,130622,129445,0.00901073326085955,1.0,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04622131513875241,2.1181787413017776,-2.071957426163025,-2.248034238747911,-2.069020219336708,-1.9041275450632835,1.0
price_spell_landmarks,all_spreads,queue,0.05,0.05350623185293028,0.0594195244418303,0.08987222970807673,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,130622,122595,0.061452129044112014,1.0,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04529819020760482,2.1458383879231633,-2.1005401977155587,-2.2759178306727263,-2.097511904741017,-1.931838950734125,1.0
price_spell_landmarks,all_spreads,queue,0.05,0.05350623185293028,0.0594195244418303,0.08987222970807673,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,130622,97739,0.25174166679426135,1.0,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.051533989432702015,2.175472496342304,-2.123938506909602,-2.292723971780602,-2.12085847021417,-1.9606601231483227,1.0
price_spell_landmarks,all_spreads,queue,0.05,0.05350623185293028,0.0594195244418303,0.08987222970807673,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,130622,75583,0.4213608733597709,1.0,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.06048603266810458,2.095651583716498,-2.0351655510483933,-2.19581523673931,-2.032516443346518,-1.880159101947695,1.0
price_spell_landmarks,all_spreads,queue,0.1,0.14780478220509669,0.16710268521007815,0.08312458222278962,0,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,367342,367342,0.0,0.5948761644462109,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04142344738422953,2.047011818805426,-2.0055883714211964,-2.1711396138822567,-2.0037042703862116,-1.849193545807899,1.0
price_spell_landmarks,all_spreads,queue,0.1,0.14780478220509669,0.16710268521007815,0.08312458222278962,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,367342,363859,0.00948162747521386,0.594634185220099,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.0406254803994569,2.052865015000699,-2.0122395346012416,-2.1779334915416273,-2.0103642344850687,-1.8555691662364384,1.0
price_spell_landmarks,all_spreads,queue,0.1,0.14780478220509669,0.16710268521007815,0.08312458222278962,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,367342,344393,0.06247311769413788,0.5931973065654644,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.039257738789008005,2.079835341553802,-2.040577602764794,-2.206160290985563,-2.0386937406473336,-1.8824943903991138,1.0
price_spell_landmarks,all_spreads,queue,0.1,0.14780478220509669,0.16710268521007815,0.08312458222278962,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,367342,272622,0.2578523555705582,0.5899487202059995,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04233808145075454,2.107972458633227,-2.065634377182474,-2.225966261152148,-2.0636386617745526,-1.9122436148708224,1.0
price_spell_landmarks,all_spreads,queue,0.1,0.14780478220509669,0.16710268521007815,0.08312458222278962,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,367342,210377,0.42729935591356283,0.5872362473084035,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04862238281258222,2.031365897783268,-1.9827435149706858,-2.136078495309445,-1.981042132046011,-1.8360557340627675,1.0
price_spell_landmarks,all_spreads,queue,0.2,0.21844905081290636,0.25004856022901323,0.07744943211578598,0,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,549682,549682,0.0,0.542500936905338,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.03944967040912455,2.0203583529598714,-1.9809086825507471,-2.1428827056239474,-1.9795580159114001,-1.8289228193671043,1.0
price_spell_landmarks,all_spreads,queue,0.2,0.21844905081290636,0.25004856022901323,0.07744943211578598,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,549682,544151,0.01006218140670423,0.542505664787899,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.03866625308724218,2.026315972777002,-1.9876497196897602,-2.1499939989551233,-1.9862321545738282,-1.8352168323763796,1.0
price_spell_landmarks,all_spreads,queue,0.2,0.21844905081290636,0.25004856022901323,0.07744943211578598,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,549682,513320,0.06615097456347485,0.5420790150393516,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.03775918797135746,2.05393104782392,-2.0161718598525624,-2.179070875813907,-2.0146507143002053,-1.8629031474599842,1.0
price_spell_landmarks,all_spreads,queue,0.2,0.21844905081290636,0.25004856022901323,0.07744943211578598,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,549682,402311,0.26810228459363783,0.5410590314458218,0.545941790611374,0.536987882915033,0.6905402916143556,0.2486932079867703,0.25000198706756166,51,10000,0.005235074713376808,0.004383361390339335,0.005243321999331141,0.006082901710072416,0.0,0.013911885649735143,0.3611761660377897,,51,10000,0.04194516940098389,2.0865268710334792,-2.044581701632495,-2.2049243201918034,-2.0428498788223557,-1.8933838238993985,1.0
