sample,spread_bucket,model,target_train_signal_fraction,achieved_train_signal_fraction,test_signal_fraction,confidence_cutoff,landmark_age_us,entry_latency_us,shares,train_first_date,train_last_date,test_first_date,test_last_date,train_signals,test_signals,selected_test_signals,arrived_test_signals,filled_round_trips,stale_fraction,capacity_censored_fraction,buy_fraction,direction_roc_auc,direction_accuracy,direction_log_loss,direction_brier_score,direction_baseline_brier_score,direction_clusters,direction_replicates,direction_relative_brier_reduction,direction_relative_brier_reduction_lower_95,direction_relative_brier_reduction_median,direction_relative_brier_reduction_upper_95,direction_probability_nonpositive,intercept,queue_coefficient,ofi_coefficient,clusters,replicates,midpoint_move_mean_bps,entry_cost_mean_bps,exit_cost_mean_bps,quoted_round_trip_mean_bps,quoted_round_trip_lower_95_bps,quoted_round_trip_median_bps,quoted_round_trip_upper_95_bps,probability_quoted_pnl_nonpositive
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,0,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2198301,2198301,0.0,0.0,0.950057794633219,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.016281466504842527,2.1696194734286154,2.191857544671823,-4.3451955515957135,-4.701796306818638,-4.341278479794967,-4.005678959093732,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,10,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2175478,2175478,0.010382108728513528,0.0,0.9506706112403803,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.015558941433816068,2.1762612290441417,2.197165578829135,-4.357867866439794,-4.714584456968199,-4.354129442275729,-4.017955137234989,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,100,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2044491,2044491,0.06996767048734454,0.0,0.9529599298798577,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.013060521203906368,2.206684983216711,2.220469700993388,-4.414094163005966,-4.772978861231472,-4.410222224433749,-4.071123982527015,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,1000,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1564677,1564677,0.2882335039651076,0.0,0.9562938548978479,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.010924549727924737,2.2546825917406785,2.2484061894915435,-4.492164231504544,-4.849626225428776,-4.487709224122189,-4.1530572646996715,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,10000,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1176470,1176470,0.46482761004976114,0.0,0.9607537803768902,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.01536366041952599,2.1749447175332257,2.171431520377485,-4.331012577490768,-4.672500392773399,-4.327158008011782,-4.004551569792891,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,0,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2198301,1382801,0.0,0.37096830688791027,0.9505062550576692,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-8.60111623106373e-05,2.6616681639889883,2.6549456825133095,-5.316699857664724,-5.69931437542512,-5.309489879065472,-4.940193109465091,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,10,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2175478,1372218,0.010382108728513528,0.36923379597495354,0.9509902945450358,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.0006290554543217893,2.665598415930117,2.6580135873533757,-5.324241058738103,-5.707280271247637,-5.316796944184144,-4.947218163185823,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,100,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,2044491,1307260,0.06996767048734454,0.3605939082148075,0.9527339626394138,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.002350856300889563,2.683325492249518,2.6692087970453713,-5.354885145595813,-5.7389242394963755,-5.347094720068753,-4.974871352134114,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,1000,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1564677,1033851,0.2882335039651076,0.33925596145402537,0.9555777379912579,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.004841920127978634,2.697109883322303,2.66158422921241,-5.363536032663475,-5.741554108948892,-5.356376969933335,-4.991705796762215,1.0
price_spell_round_trips,all_spreads,ofi,0.2,1.0,1.0,0.0022723627792239354,100,10000,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,2198301,1176470,783752,0.46482761004976114,0.3338104669052334,0.9607056824097419,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.005126621650038342,2.589706754443353,2.569815240812695,-5.164648616906422,-5.5268762796035675,-5.157400486677139,-4.806945454797147,1.0
