sample,spread_bucket,model,target_train_signal_fraction,entry_latency_us,shares,filled_round_trips,filled_test_dates,quoted_round_trip_mean_bps,cluster_standard_error_bps,pointwise_lower_95_bps,pointwise_upper_95_bps,simultaneous_lower_95_bps,simultaneous_upper_95_bps,familywise_adjusted_p_value,inference_status
price_spell_round_trips,one_tick,queue,0.1,10,1,1199,51,-0.6943735196208174,0.03743650384360319,-0.7749774883943021,-0.6298265875495255,-0.8076447538118569,-0.5811022854297779,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,10,100,536,51,-1.2856641758763863,0.09811767418148258,-1.4983086477362613,-1.1160134446579186,-1.5825377861077503,-0.9887905656450222,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,10,500,47,23,-1.9585765054818938,0.6220763390734079,-3.5230565260884448,-1.093707558143042,-3.8407863128469204,-0.07636669811686692,0.030596940305969402,estimable
price_spell_round_trips,one_tick,queue,0.1,100,1,1010,51,-0.7062673778938414,0.036719497151466676,-0.7852465665481668,-0.6422261789557675,-0.8173691725111207,-0.5951655832765621,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,100,100,455,50,-1.2359449067362793,0.10776101310398663,-1.478021253011504,-1.0548559274752938,-1.5619962656708297,-0.9098935478017289,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,100,500,45,21,-1.9151424576523555,0.6436548457400822,-3.559718788226021,-1.0262254304935867,-3.86264212467802,0.032357209373309326,0.061493850614938506,estimable
price_spell_round_trips,one_tick,queue,0.1,1000,1,536,49,-0.6580755218167126,0.03995233419614309,-0.7407107977446815,-0.587997704855222,-0.7789588773275735,-0.5371921663058516,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,1000,100,256,49,-1.2181345784957813,0.15533594691878058,-1.5810068771383643,-0.9725813949379384,-1.6881329120803037,-0.748136244911259,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,1000,500,31,16,-1.951127971166613,0.8833531866938953,-4.170442534051392,-0.8287396260198606,-4.623880376183255,0.7216244338500295,0.5966403359664033,estimable
price_spell_round_trips,one_tick,queue,0.1,10000,1,374,46,-0.6305421787882968,0.04934023053414173,-0.7325717812957955,-0.5420730007235568,-0.7798303930729651,-0.48125396450362845,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,10000,100,192,45,-1.274112279921698,0.1890320731348057,-1.7256986004649528,-0.9843531398215204,-1.8460646266237777,-0.7021599332196182,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.1,10000,500,21,16,-2.601742210248476,1.2437109784602636,-5.486616860130359,-1.0103346875238302,-6.364825378903154,1.161340958406202,0.7167283271672833,estimable
price_spell_round_trips,one_tick,queue,0.2,0,1,2612,51,-0.7555641445922928,0.032711023049138546,-0.8242287808285461,-0.6948603198432292,-0.8545375414646766,-0.656590747719909,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,0,100,1296,51,-1.3233435949968935,0.06485033630900403,-1.4611695016710025,-1.2069955383487128,-1.5195605724719423,-1.1271266175218446,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,0,500,86,33,-1.6675825997148372,0.36754955979337406,-2.5276314444632786,-1.117657588697096,-2.7796734198965556,-0.5554917795331187,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,10,1,2515,51,-0.762913238801301,0.03311205042784622,-0.8323244834378023,-0.7024486045787719,-0.8631000199768876,-0.6627264576257145,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,10,100,1256,51,-1.3247640870497244,0.06886180151103909,-1.4699891508110017,-1.2016227497341845,-1.5331185124084532,-1.1164096616909955,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,10,500,86,33,-1.6675825997148372,0.36754955979337406,-2.5276314444632786,-1.117657588697096,-2.7796734198965556,-0.5554917795331187,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,100,1,2089,51,-0.7571398840340736,0.03397098944724646,-0.8296026385247818,-0.6945144557476555,-0.8599255479266137,-0.6543542201415335,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,100,100,1058,51,-1.2711031132715964,0.08120472528333109,-1.4432166647557574,-1.125099024311323,-1.5168033926944282,-1.0254028338487646,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,100,500,80,31,-1.6337987066367252,0.3757501745399045,-2.547807757825802,-1.086694768323747,-2.7707020402236844,-0.49689537304976605,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,1000,1,1058,51,-0.7140469290403061,0.034332753758457304,-0.786487553274384,-0.6527039263128319,-0.8179271793875086,-0.6101666786931036,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,1000,100,563,51,-1.2432777390680625,0.10093130219675996,-1.4627884021094808,-1.070779958874274,-1.5486645138613842,-0.9378909642747407,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,1000,500,50,24,-1.6610305808015,0.5606945997553271,-3.0570368562526555,-0.946310063047877,-3.357518307963792,0.035457146360792,0.0644935506449355,estimable
price_spell_round_trips,one_tick,queue,0.2,10000,1,708,51,-0.6973646665284899,0.04220185231168067,-0.7849602630294169,-0.6213844879868928,-0.8250543652370633,-0.5696749678199166,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,10000,100,407,51,-1.237887103514248,0.11117395864499113,-1.4846068996966773,-1.0458491448733105,-1.574264975717009,-0.901509231311487,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,0.2,10000,500,37,22,-2.007828797563919,0.7394106034284517,-3.848857893344072,-1.0830637825493168,-4.245055649039609,0.2293980539117717,0.15758424157584242,estimable
price_spell_round_trips,one_tick,queue,1.0,0,1,8723,51,-0.8339064415553472,0.03330441778357008,-0.900659010772481,-0.7720678544791529,-0.9346752666069308,-0.7331376165037636,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,0,100,5444,51,-1.1648818487724732,0.04991679204177101,-1.2595511426727648,-1.0679059963335649,-1.3159145591198362,-1.0138491384251103,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,0,500,264,43,-1.3997222084522538,0.20371226628263864,-1.88413150178623,-1.074922447897702,-2.016092260476515,-0.7833521564279926,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10,1,8404,51,-0.8388185148565481,0.034123116280161826,-0.9073505726392932,-0.7757156454512277,-0.9420644673003346,-0.7355725624127617,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10,100,5256,51,-1.1679800542372332,0.05060829119008757,-1.2654786448334334,-1.069694220544576,-1.3211050262524882,-1.0148550822219782,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10,500,256,43,-1.389522944464879,0.20455066380039844,-1.878557802355816,-1.0700070433178697,-2.0084297270015856,-0.7706161619281721,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,100,1,6933,51,-0.82177045824021,0.03121983456518232,-0.8852815160786287,-0.7641857049635793,-0.916231981869974,-0.727308934610446,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,100,100,4349,51,-1.1259426460382354,0.04860254268751779,-1.2224034990045902,-1.0339680390145791,-1.2729988459984918,-0.9788864460779789,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,100,500,238,43,-1.4051177406673696,0.19684472562064975,-1.8854169298229315,-1.0957527068278698,-2.000708747461061,-0.8095267338736782,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,1000,1,3063,51,-0.7153437686041441,0.025478607128797813,-0.7701981464065732,-0.6701843719949808,-0.7924341210313961,-0.638253416176892,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,1000,100,1932,51,-1.0442317596951138,0.052008205120912844,-1.1520204090343686,-0.9503550096575196,-1.2015924365018276,-0.8868710828884001,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,1000,500,151,37,-1.4683498365538674,0.2741648224754652,-2.172728599750296,-1.054318147887266,-2.297887443572413,-0.6388122295353218,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10000,1,1990,51,-0.695713738382125,0.02983249765088328,-0.7614505680302361,-0.6447884306275946,-0.7859776113664672,-0.6054498653977829,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10000,100,1300,51,-1.023858309865154,0.05399980599994705,-1.13941369213774,-0.9314422492355826,-1.1872449524117936,-0.8604716673185142,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue,1.0,10000,500,119,30,-1.5662413707663865,0.3216360698684472,-2.412339130231903,-1.0864235729706515,-2.539412229523797,-0.593070512008976,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,0,1,366,50,-0.6197811691200545,0.05010514776302711,-0.7211740154853546,-0.529816502658249,-0.7713837853833853,-0.46817855285672383,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,0,100,175,45,-1.6078182379454575,0.16314318240651524,-1.912565552222863,-1.2999468862827357,-2.1014388414676386,-1.1141976344232765,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,0,500,2,2,-2.0594977662175,1.1329759608369645,-3.64598143986,-0.473014092575,-5.487531161881669,1.3685356294466686,0.9283071692830717,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10,1,303,48,-0.6632600560816336,0.05817196510112524,-0.7815942961913609,-0.5591079100274131,-0.8392703563449804,-0.4872497558182869,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10,100,144,41,-1.6923062629753263,0.1751213347587493,-2.043285426980114,-1.3724711404937744,-2.222169035529477,-1.1624434904211753,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10,500,2,2,-2.0594977662175,1.1329759608369645,-3.64598143986,-0.473014092575,-5.487531161881669,1.3685356294466686,0.9283071692830717,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,100,1,164,44,-0.7012692085037073,0.06433287309313887,-0.8369301334637359,-0.5829049030488516,-0.8959205029931232,-0.5066179140142915,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,100,100,74,32,-1.2688975245363379,0.13222027403062997,-1.5476310174972534,-1.0243542437780593,-1.6689550108629088,-0.868840038209767,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,100,500,2,2,-2.0594977662175,1.1329759608369645,-3.64598143986,-0.473014092575,-5.487531161881669,1.3685356294466686,0.9283071692830717,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,1000,1,53,24,-0.7200106003290566,0.1230953193813561,-0.99662942853071,-0.5035686463547338,-1.092458807771613,-0.34756239288650015,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,1000,100,22,15,-1.2157738779246363,0.20802678561748003,-1.7242031082272062,-0.8715654737789569,-1.8451983255206703,-0.5863494303286024,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,1000,500,0,0,,,,,,,,zero_fills
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10000,1,34,22,-0.7857660427140294,0.18163299952354114,-1.1861296422530032,-0.4708676437817248,-1.3353310905561626,-0.23620099487189627,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10000,100,14,13,-1.2606176033375,0.30890634672358314,-1.973714375879331,-0.74330697804859,-2.195272273255461,-0.3259629334195391,0.00019998000199980003,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.05,10000,500,0,0,,,,,,,,zero_fills
price_spell_round_trips,one_tick,queue_and_ofi,0.1,0,1,1120,51,-0.684023886155134,0.035404794602213886,-0.7563653327901545,-0.6185921026679859,-0.7911477991579843,-0.5768999731522837,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,0,100,532,50,-1.3983184045836012,0.07381692846068026,-1.5460625417998608,-1.2592244906302803,-1.621665505206664,-1.1749713039605385,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,0,500,25,15,-1.8908247862524796,0.5187086748107969,-3.096631043770808,-1.104449408846348,-3.4602761438598746,-0.32137342864508445,0.0028997100289971,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10,1,1006,51,-0.7132941801758828,0.03951913443622903,-0.7941114380691844,-0.6409375186767645,-0.832866807749602,-0.5937215526021635,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10,100,472,50,-1.4319415383826846,0.07129706427511254,-1.5809183130091624,-1.3000600930716568,-1.647664312559948,-1.2162187642054212,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10,500,25,15,-1.8908247862524796,0.5187086748107969,-3.096631043770808,-1.104449408846348,-3.4602761438598746,-0.32137342864508445,0.0028997100289971,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,100,1,689,51,-0.7896301734968594,0.04816852820880621,-0.8916747870750024,-0.7025528215310602,-0.9353731804339153,-0.6438871665598035,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,100,100,308,48,-1.3631805424847174,0.08722844084908779,-1.5529798597610025,-1.2090385620222257,-1.6271067144588276,-1.0992543705106073,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,100,500,22,15,-1.9860549425405454,0.5685990771036065,-3.281685810525448,-1.1160518496423368,-3.706459163310659,-0.2656507217704318,0.005099490050994901,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,1000,1,289,46,-0.7218578763769308,0.053188835020440195,-0.8357571804320992,-0.6234862779033058,-0.8827907725981761,-0.5609249801556855,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,1000,100,131,39,-1.1982619704020612,0.09713232465670717,-1.4109066747361263,-1.0267230122950537,-1.4921542189857901,-0.9043697218183322,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,1000,500,14,10,-1.8178957272231426,0.6483590548719658,-3.56714595976412,-0.9049978606301994,-3.7796288701227105,0.14383741567642505,0.11648835116488351,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10000,1,194,43,-0.7154745112629743,0.0728733254387498,-0.868345257791744,-0.5841030756943494,-0.9359665621910396,-0.49498246033490917,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10000,100,89,33,-1.2201485559362246,0.1242372642207606,-1.4941974825103126,-0.9962217415159564,-1.5960519338155776,-0.8442451780568716,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.1,10000,500,10,8,-2.082968560509,0.8563928880391254,-4.3975806034184,-1.0088407838114402,-4.674147474701215,0.5082103536832152,0.36326367363263673,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,0,1,2005,51,-0.657186508005224,0.027860769218995985,-0.7157902956694119,-0.6070939257148694,-0.741484543103035,-0.5728884729074131,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,0,100,979,51,-1.2859774635155934,0.05843982643042984,-1.415403682974979,-1.1829745498034332,-1.4627982289732633,-1.1091566980579235,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,0,500,58,28,-2.130442514802518,0.5693110950578361,-3.4588239898568514,-1.2668216160503043,-3.853001080774809,-0.40788394883022683,0.0015998400159984002,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10,1,1869,51,-0.6734137660336212,0.02954915775004009,-0.7363003305898712,-0.6203691368322469,-0.7628203404732554,-0.5840071915939871,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10,100,907,51,-1.3011856446074765,0.06595451905026438,-1.448299076107372,-1.1882405148004564,-1.5007435361378954,-1.1016277530770577,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10,500,58,28,-2.130442514802518,0.5693110950578361,-3.4588239898568514,-1.2668216160503043,-3.853001080774809,-0.40788394883022683,0.0015998400159984002,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,100,1,1435,51,-0.7123626650590152,0.03410806119964801,-0.7854246161120629,-0.651136487013344,-0.8155630655047366,-0.6091622646132939,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,100,100,683,51,-1.2472936970103619,0.0836428880431323,-1.4282818173209382,-1.1016287296499625,-1.5003710997381654,-0.9942162942825583,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,100,500,52,26,-2.0568211582223657,0.603568250812905,-3.53887573791488,-1.1712335462464445,-3.883031238461643,-0.23061107798308833,0.007899210078992101,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,1000,1,691,51,-0.6775451685669639,0.03628943733045712,-0.7542343489604749,-0.6126376194424731,-0.7873457357270737,-0.5677446014068541,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,1000,100,343,50,-1.1863948127612303,0.11649988620933362,-1.4573664639765376,-1.0032646348812235,-1.5388872877309971,-0.8339023377914635,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,1000,500,36,20,-2.05263544638425,0.8023014226950845,-4.019235109887657,-0.9464088370551872,-4.480150385320712,0.37487949255221276,0.2556744325567443,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10000,1,468,50,-0.6774375897504572,0.04709713035135,-0.7761219916563445,-0.5933270456895399,-0.8199388795087217,-0.5349362999921927,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10000,100,251,48,-1.270318004310769,0.14829529816170736,-1.6184706700373273,-1.038249304347132,-1.719013521330182,-0.8216224872913558,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,0.2,10000,500,24,18,-2.68489927970175,1.14821354742511,-5.379724402912193,-1.08536717143844,-6.15903688013201,0.789238320728511,0.4540545945405459,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,0,1,8723,51,-0.7976987916652719,0.02992433171674791,-0.858219300197679,-0.7430530750513562,-0.8882405260125427,-0.7071570573180012,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,0,100,5470,51,-1.1244352484549016,0.0464016533802325,-1.2135052232788035,-1.0357883629885034,-1.2648322408888477,-0.9840382560209555,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,0,500,263,43,-1.4186643220549353,0.2029123351470889,-1.902162000582356,-1.0929336071466296,-2.0326140308930354,-0.8047146132168352,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10,1,8404,51,-0.804815992378808,0.030739878808993565,-0.8665146664424512,-0.7484133446977604,-0.8978253189474439,-0.711806665810172,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10,100,5278,51,-1.130897488096683,0.047332744194415535,-1.2227792037394918,-1.0406286170011694,-1.2741116721708274,-0.9876833040225383,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10,500,256,43,-1.4046972450603983,0.20263201417012414,-1.888377508995675,-1.0874958775584422,-2.0177987896798766,-0.7915957004409199,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,100,1,6933,51,-0.8000366964712076,0.029299115209186426,-0.8605639453002122,-0.7465039988050263,-0.8886867198364925,-0.7113866731059226,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,100,100,4364,51,-1.1059106385571005,0.04734576960489922,-1.2016880448482603,-1.0171808925481982,-1.2491642334781417,-0.9626570436360592,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,100,500,236,43,-1.4262303360964914,0.19693006089122903,-1.9069992178078643,-1.1187347139805006,-2.0220795409168715,-0.8303811312761114,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,1000,1,3063,51,-0.711316645236109,0.024802764239578785,-0.764389341660208,-0.6676510010471285,-0.7863621069732236,-0.6362711834989945,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,1000,100,1931,51,-1.0391912887744779,0.05024894650143115,-1.1439007163121808,-0.9480385850841064,-1.191228995361472,-0.8871535821874837,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,1000,500,152,37,-1.5017485280336973,0.27197352945788605,-2.204935660946636,-1.0899000467267432,-2.3246559629183188,-0.6788410931490757,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10000,1,1990,51,-0.6985395576787031,0.02902139106553672,-0.7628579763034675,-0.6489820295889445,-0.7863492740364941,-0.6107298413209121,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10000,100,1298,51,-1.0262714869541703,0.051954923561164476,-1.1372299138881117,-0.937068100437854,-1.183470950308433,-0.8690720235999075,9.999000099990002e-05,estimable
price_spell_round_trips,one_tick,queue_and_ofi,1.0,10000,500,120,30,-1.5756245169693,0.31660225117971086,-2.4112678497227034,-1.0971268088649435,-2.533564603698715,-0.6176844302398847,9.999000099990002e-05,estimable
