sample,spread_bucket,bin,bin_center,observations,up_moves,down_moves,model_probability,empirical_up_probability
all_events,six_to_ten_ticks,65,0.297029703,11988,6175,5813,0.5256349325767223,0.5150984317650984
all_events,six_to_ten_ticks,66,0.3168316832,13387,6831,6556,0.5273452505969219,0.5102711585866886
all_events,six_to_ten_ticks,67,0.3366336634,85811,45992,39819,0.5290549270181901,0.5359685821165119
all_events,six_to_ten_ticks,68,0.3564356436,15438,8094,7344,0.5307639219902823,0.5242907112320249
all_events,six_to_ten_ticks,69,0.3762376238,14269,7282,6987,0.5324721957267742,0.5103370944004485
all_events,six_to_ten_ticks,70,0.396039604,13455,7115,6340,0.5341797085087476,0.5287997027127462
all_events,six_to_ten_ticks,71,0.4158415842,12231,6313,5918,0.5358864206884608,0.5161474940724389
all_events,six_to_ten_ticks,72,0.4356435644,20308,10476,9832,0.5375922926930056,0.5158558203663581
all_events,six_to_ten_ticks,73,0.4554455446,13010,6723,6287,0.5392972850279497,0.5167563412759416
all_events,six_to_ten_ticks,74,0.4752475248,13633,6903,6730,0.5410013582809634,0.506344898408274
all_events,six_to_ten_ticks,75,0.495049505,28914,15977,12937,0.54270447312543,0.5525696894238086
all_events,six_to_ten_ticks,76,0.5148514851,13573,7111,6462,0.5444065903154461,0.523907758049068
all_events,six_to_ten_ticks,77,0.5346534653,30328,14738,15590,0.5461076707237755,0.48595357425481406
all_events,six_to_ten_ticks,78,0.5544554455,17402,9028,8374,0.5478076752938319,0.5187909435697047
all_events,six_to_ten_ticks,79,0.5742574257,14684,7694,6990,0.5495065650776059,0.523971669844729
all_events,six_to_ten_ticks,80,0.5940594059,33577,17751,15826,0.5512043012305858,0.5286654555201478
all_events,six_to_ten_ticks,81,0.6138613861,16377,8765,7612,0.5529008450152558,0.5352018074128351
all_events,six_to_ten_ticks,82,0.6336633663,18695,9644,9051,0.554596157804574,0.5158598555763573
all_events,six_to_ten_ticks,83,0.6534653465,13979,7210,6769,0.5562902010854285,0.5157736604907361
all_events,six_to_ten_ticks,84,0.6732673267,32563,17339,15224,0.5579829364620709,0.5324755090132973
all_events,six_to_ten_ticks,85,0.6930693069,15851,8214,7637,0.5596743256595269,0.518200744432528
all_events,six_to_ten_ticks,86,0.7128712871,22577,12223,10354,0.5613643305269848,0.541391681800062
all_events,six_to_ten_ticks,87,0.7326732673,39227,20120,19107,0.5630529130411571,0.5129120248808219
all_events,six_to_ten_ticks,88,0.7524752475,21824,11606,10218,0.5647400353096201,0.5317998533724341
all_events,six_to_ten_ticks,89,0.7722772277,20386,10902,9484,0.5664256595741263,0.5347787697439419
all_events,six_to_ten_ticks,90,0.7920792079,22147,11600,10547,0.5681097482138916,0.5237729715085565
all_events,six_to_ten_ticks,91,0.8118811881,32494,17425,15069,0.5697922637488559,0.536252846679387
all_events,six_to_ten_ticks,92,0.8316831683,19151,10039,9112,0.5714731688429165,0.524202391520025
all_events,six_to_ten_ticks,93,0.8514851485,27343,14731,12612,0.5731524263071336,0.5387484913871924
all_events,six_to_ten_ticks,94,0.8712871287,30218,16134,14084,0.5748299991029076,0.5339201800251506
all_events,six_to_ten_ticks,95,0.8910891089,30477,15941,14536,0.5765058503451277,0.5230501689798864
all_events,six_to_ten_ticks,96,0.9108910891,36644,19896,16748,0.5781799433052918,0.5429538260015282
all_events,six_to_ten_ticks,97,0.9306930693,37348,20719,16629,0.5798522414145946,0.5547552747135054
all_events,six_to_ten_ticks,98,0.9504950495,36765,20067,16698,0.5815227082669874,0.5458180334557323
all_events,six_to_ten_ticks,99,0.9702970297,46993,26425,20568,0.5831913076222056,0.5623177920115762
all_events,six_to_ten_ticks,100,0.9900990099,61433,35305,26128,0.5848580034087658,0.574691126918757
all_events,two_to_five_ticks,0,-0.9900990099,38707,18237,20470,0.4215133098206153,0.4711550882269357
all_events,two_to_five_ticks,1,-0.9702970297,42424,18932,23492,0.42309889299130765,0.4462568357533472
all_events,two_to_five_ticks,2,-0.9504950495,21572,10366,11206,0.4246860619002463,0.4805303170776933
all_events,two_to_five_ticks,3,-0.9306930693,23108,10447,12661,0.4262747853563541,0.45209451272286655
all_events,two_to_five_ticks,4,-0.9108910891,21040,9870,11170,0.42786503204169657,0.469106463878327
all_events,two_to_five_ticks,5,-0.8910891089,17933,8561,9372,0.4294567705138553,0.4773880555400658
all_events,two_to_five_ticks,6,-0.8712871287,18211,8328,9883,0.4310499692083213,0.45730602383175006
all_events,two_to_five_ticks,7,-0.8514851485,15402,7361,8041,0.4326445964409106,0.47792494481236203
all_events,two_to_five_ticks,8,-0.8316831683,10989,5354,5635,0.4342406204102004,0.48721448721448724
all_events,two_to_five_ticks,9,-0.8118811881,19631,9253,10378,0.4358380091999843,0.4713463399724925
all_events,two_to_five_ticks,10,-0.7920792079,12652,6100,6552,0.4374367307817492,0.482137211508062
all_events,two_to_five_ticks,11,-0.7722772277,12408,5761,6647,0.43903675301716977,0.46429722759509995
all_events,two_to_five_ticks,12,-0.7524752475,11664,5539,6125,0.44063804366062326,0.47487997256515774
all_events,two_to_five_ticks,13,-0.7326732673,18699,9918,8781,0.44224057036172243,0.5304026953313011
all_events,two_to_five_ticks,14,-0.7128712871,12396,5820,6576,0.44384430066786695,0.46950629235237173
all_events,two_to_five_ticks,15,-0.6930693069,8645,4311,4334,0.44544920202681226,0.49866975130133023
all_events,two_to_five_ticks,16,-0.6732673267,17717,8366,9351,0.4470552417892565,0.4722018400406389
all_events,two_to_five_ticks,17,-0.6534653465,7138,3687,3451,0.44866238721144325,0.5165312412440459
all_events,two_to_five_ticks,18,-0.6336633663,9481,4821,4660,0.4502706054577824,0.5084906655416095
all_events,two_to_five_ticks,19,-0.6138613861,7937,4047,3890,0.4518798636034856,0.5098903867960186
all_events,two_to_five_ticks,20,-0.5940594059,17327,8337,8990,0.45349012863721855,0.48115657644139204
all_events,two_to_five_ticks,21,-0.5742574257,8064,4042,4022,0.4551013674637676,0.5012400793650794
all_events,two_to_five_ticks,22,-0.5544554455,8796,4501,4295,0.45671354690672217,0.5117098681218736
all_events,two_to_five_ticks,23,-0.5346534653,14066,7495,6571,0.4583266337111699,0.5328451585383194
all_events,two_to_five_ticks,24,-0.5148514851,6579,3249,3330,0.45994059454640757,0.493844049247606
all_events,two_to_five_ticks,25,-0.495049505,15157,6797,8360,0.46155539600050705,0.4484396648413274
all_events,two_to_five_ticks,26,-0.4752475248,6832,3461,3371,0.46317100461567534,0.5065866510538641
all_events,two_to_five_ticks,27,-0.4554455446,6255,3118,3137,0.4647873868420743,0.4984812150279776
all_events,two_to_five_ticks,28,-0.4356435644,10600,5241,5359,0.4664045090731961,0.49443396226415093
all_events,two_to_five_ticks,29,-0.4158415842,5705,2894,2811,0.46802233764048345,0.5072743207712533
all_events,two_to_five_ticks,30,-0.396039604,6371,3192,3179,0.46964083881611257,0.5010202479987443
all_events,two_to_five_ticks,31,-0.3762376238,6374,3131,3243,0.47125997881578696,0.491214308126765
all_events,two_to_five_ticks,32,-0.3564356436,6696,3182,3514,0.47287972380154114,0.4752090800477897
all_events,two_to_five_ticks,33,-0.3366336634,38019,17481,20538,0.47450003988455464,0.45979641758068335
all_events,two_to_five_ticks,34,-0.3168316832,6409,3171,3238,0.476120893127974,0.49477297550319865
all_events,two_to_five_ticks,35,-0.297029703,6118,3037,3081,0.47774224954974415,0.4964040536122916
all_events,two_to_five_ticks,36,-0.2772277228,7001,3250,3751,0.4793640751254472,0.46421939722896727
all_events,two_to_five_ticks,37,-0.2574257426,9752,5254,4498,0.48098633579114985,0.5387612797374898
all_events,two_to_five_ticks,38,-0.2376237624,5374,2634,2740,0.4826089974462563,0.49013770003721624
all_events,two_to_five_ticks,39,-0.2178217822,5679,2930,2749,0.48423202595636927,0.5159359042084875
all_events,two_to_five_ticks,40,-0.198019802,9719,4441,5278,0.4858553871561562,0.45694001440477416
all_events,two_to_five_ticks,41,-0.1782178218,5245,2588,2657,0.4874790468522212,0.49342230695900857
all_events,two_to_five_ticks,42,-0.1584158416,6561,3228,3333,0.4891029708259817,0.4919981710105167
all_events,two_to_five_ticks,43,-0.1386138614,6956,3486,3470,0.4907271248365506,0.5011500862564693
all_events,two_to_five_ticks,44,-0.1188118812,7452,3607,3845,0.4923514746236212,0.4840311325818572
all_events,two_to_five_ticks,45,-0.09900990099,6056,2778,3278,0.4939759859111768,0.4587186261558785
all_events,two_to_five_ticks,46,-0.07920792079,5772,2668,3104,0.49560062440710084,0.4622314622314622
all_events,two_to_five_ticks,47,-0.05940594059,5247,2579,2668,0.4972253558109939,0.49151896321707644
all_events,two_to_five_ticks,48,-0.0396039604,6083,2975,3108,0.4988501458129675,0.4890678941311853
all_events,two_to_five_ticks,49,-0.0198019802,6083,2925,3158,0.5004749601006451,0.4808482656583922
all_events,two_to_five_ticks,50,0.0,53261,26387,26874,0.5020997643571367,0.4954281744616136
all_events,two_to_five_ticks,51,0.0198019802,7717,4117,3600,0.5037245242672203,0.5334974731113127
all_events,two_to_five_ticks,52,0.0396039604,6287,3265,3022,0.5053492055194201,0.5193255924924447
all_events,two_to_five_ticks,53,0.05940594059,5344,2801,2543,0.5069737738080844,0.5241392215568862
all_events,two_to_five_ticks,54,0.07920792079,6010,3367,2643,0.5085981948395639,0.5602329450915141
all_events,two_to_five_ticks,55,0.09900990099,6429,3317,3112,0.510222434330185,0.515943381552341
all_events,two_to_five_ticks,56,0.1188118812,7497,3988,3509,0.5118464580132437,0.5319461117780445
all_events,two_to_five_ticks,57,0.1386138614,7243,3714,3529,0.5134702316377957,0.5127709512632886
all_events,two_to_five_ticks,58,0.1584158416,6200,3316,2884,0.5150937209764639,0.5348387096774193
all_events,two_to_five_ticks,59,0.1782178218,5269,2748,2521,0.5167168918250413,0.5215410893907763
all_events,two_to_five_ticks,60,0.198019802,8778,4731,4047,0.5183397100061897,0.538961038961039
all_events,two_to_five_ticks,61,0.2178217822,5661,2854,2807,0.5199621413723139,0.504151210033563
all_events,two_to_five_ticks,62,0.2376237624,5127,2608,2519,0.5215841518084305,0.5086795396918276
all_events,two_to_five_ticks,63,0.2574257426,9317,4538,4779,0.5232057072350307,0.48706665235590857
all_events,two_to_five_ticks,64,0.2772277228,6215,3172,3043,0.5248267736109372,0.5103781174577635
all_events,two_to_five_ticks,65,0.297029703,5959,3037,2922,0.5264473169361538,0.509649270011747
all_events,two_to_five_ticks,66,0.3168316832,6256,3369,2887,0.5280673032547074,0.5385230179028133
all_events,two_to_five_ticks,67,0.3366336634,41715,22227,19488,0.5296866986574829,0.5328299172959368
all_events,two_to_five_ticks,68,0.3564356436,6903,3535,3368,0.5313054692850491,0.5120961900622918
all_events,two_to_five_ticks,69,0.3762376238,6405,3191,3214,0.5329235813304765,0.49820452771272444
all_events,two_to_five_ticks,70,0.396039604,6407,3333,3074,0.5345410010421443,0.5202122678320587
all_events,two_to_five_ticks,71,0.4158415842,5713,2786,2927,0.5361576947265393,0.4876597234377735
all_events,two_to_five_ticks,72,0.4356435644,9689,4895,4794,0.5377736287510432,0.5052120961915575
all_events,two_to_five_ticks,73,0.4554455446,6324,3248,3076,0.5393887695467096,0.5135989879822896
all_events,two_to_five_ticks,74,0.4752475248,6320,3188,3132,0.5410030836110293,0.5044303797468355
all_events,two_to_five_ticks,75,0.495049505,12982,7099,5883,0.5426165375106853,0.5468340779540902
all_events,two_to_five_ticks,76,0.5148514851,6209,3059,3150,0.544229097876151,0.4926719278466742
all_events,two_to_five_ticks,77,0.5346534653,15102,6827,8275,0.5458407314369909,0.4520593298900808
all_events,two_to_five_ticks,78,0.5544554455,8142,4133,4009,0.547451404975713,0.5076148366494718
all_events,two_to_five_ticks,79,0.5742574257,6828,3440,3388,0.5490610853630505,0.5038078500292912
all_events,two_to_five_ticks,80,0.5940594059,16692,8790,7902,0.5506697395525041,0.5265995686556434
all_events,two_to_five_ticks,81,0.6138613861,8018,4046,3972,0.552277334583014,0.5046146171114991
all_events,two_to_five_ticks,82,0.6336633663,8687,4243,4444,0.5538838375816189,0.48843098883388975
all_events,two_to_five_ticks,83,0.6534653465,7685,3393,4292,0.5554892157660989,0.44150943396226416
all_events,two_to_five_ticks,84,0.6732673267,15909,8403,7506,0.5570934364476016,0.5281915896662267
all_events,two_to_five_ticks,85,0.6930693069,8167,4297,3870,0.5586964670332528,0.526141790131015
all_events,two_to_five_ticks,86,0.7128712871,11336,6015,5321,0.5602982750287504,0.5306104446012703
all_events,two_to_five_ticks,87,0.7326732673,21530,10167,11363,0.5618988280409404,0.47222480260102184
all_events,two_to_five_ticks,88,0.7524752475,10426,5396,5030,0.5634980937803756,0.5175522731632457
all_events,two_to_five_ticks,89,0.7722772277,10288,5560,4728,0.5650960400638565,0.5404354587869362
all_events,two_to_five_ticks,90,0.7920792079,10763,5570,5193,0.5666926348169533,0.5175137043575211
all_events,two_to_five_ticks,91,0.8118811881,17321,9358,7963,0.5682878460765095,0.5402690375844351
all_events,two_to_five_ticks,92,0.8316831683,9330,4771,4559,0.5698816419931255,0.5113612004287246
all_events,two_to_five_ticks,93,0.8514851485,14274,7596,6678,0.5714739908336233,0.532156368221942
all_events,two_to_five_ticks,94,0.8712871287,14979,8027,6952,0.5730648609834901,0.5358835703317979
all_events,two_to_five_ticks,95,0.8910891089,14439,7599,6840,0.5746542209493034,0.5262829835861209
all_events,two_to_five_ticks,96,0.9108910891,17114,9226,7888,0.5762420393611327,0.5390908028514666
all_events,two_to_five_ticks,97,0.9306930693,18512,10257,8255,0.5778282849749217,0.5540730337078652
all_events,two_to_five_ticks,98,0.9504950495,16709,9080,7629,0.5794129266748488,0.5434197139266264
all_events,two_to_five_ticks,99,0.9702970297,23493,13247,10246,0.580995933475665,0.5638700889626698
all_events,two_to_five_ticks,100,0.9900990099,28439,16784,11655,0.5825772745250101,0.590175463272267
best_quote_updates,all_spreads,0,-0.9900990099,134451,64915,69536,0.4047825843674995,0.4828153007415341
best_quote_updates,all_spreads,1,-0.9702970297,180177,82038,98139,0.4066020339969177,0.4553189363792271
best_quote_updates,all_spreads,2,-0.9504950495,83376,37975,45401,0.40842405014290245,0.45546680099788905
best_quote_updates,all_spreads,3,-0.9306930693,83870,37938,45932,0.41024858625264304,0.45234291164898055
best_quote_updates,all_spreads,4,-0.9108910891,86278,39299,46979,0.41207559550077283,0.4554927096131111
best_quote_updates,all_spreads,5,-0.8910891089,69167,32652,36515,0.4139050307938751,0.472074833374297
best_quote_updates,all_spreads,6,-0.8712871287,66335,31065,35270,0.4157368447750482,0.4683048164618979
best_quote_updates,all_spreads,7,-0.8514851485,58968,27141,31827,0.41757098982853263,0.46026658526658526
best_quote_updates,all_spreads,8,-0.8316831683,42896,19950,22946,0.41940741808439475,0.46507832898172324
best_quote_updates,all_spreads,9,-0.8118811881,79730,36759,42971,0.42124608142326975,0.4610435218863665
best_quote_updates,all_spreads,10,-0.7920792079,50105,23817,26288,0.4230869314811614,0.47534178225725976
best_quote_updates,all_spreads,11,-0.7722772277,45287,20796,24491,0.42492991965429744,0.4592046282597655
best_quote_updates,all_spreads,12,-0.7524752475,43770,20523,23247,0.42677499710404043,0.468882796435915
best_quote_updates,all_spreads,13,-0.7326732673,75712,36518,39194,0.4286221147618531,0.4823277683854607
best_quote_updates,all_spreads,14,-0.7128712871,47055,21554,25501,0.4304712233343157,0.4580597173520349
best_quote_updates,all_spreads,15,-0.6930693069,34535,16737,17798,0.4323222733081965,0.48463877226002605
best_quote_updates,all_spreads,16,-0.6732673267,75199,34830,40369,0.4341752149555722,0.4631710528065533
best_quote_updates,all_spreads,17,-0.6534653465,29464,14312,15152,0.43602999833899964,0.4857453163182188
best_quote_updates,all_spreads,18,-0.6336633663,40497,19677,20820,0.4378865733167348,0.48588784354396625
best_quote_updates,all_spreads,19,-0.6138613861,33316,15916,17400,0.4397448895480007,0.47772841877776445
best_quote_updates,all_spreads,20,-0.5940594059,75493,33970,41523,0.4416048964983009,0.44997549441670087
best_quote_updates,all_spreads,21,-0.5742574257,32135,15578,16557,0.44346654344477954,0.4847673875836316
best_quote_updates,all_spreads,22,-0.5544554455,36930,17961,18969,0.4453297794816245,0.4863525588952071
best_quote_updates,all_spreads,23,-0.5346534653,64903,32318,32585,0.44719455352551396,0.4979430842950249
best_quote_updates,all_spreads,24,-0.5148514851,28175,13736,14439,0.4490608143211055,0.48752440106477374
best_quote_updates,all_spreads,25,-0.495049505,70026,31207,38819,0.4509285104371292,0.4456487590323594
best_quote_updates,all_spreads,26,-0.4752475248,30805,15112,15693,0.45279759030969124,0.4905697127089758
best_quote_updates,all_spreads,27,-0.4554455446,28736,13855,14881,0.45466800219128906,0.4821478285077951
best_quote_updates,all_spreads,28,-0.4356435644,46712,22361,24351,0.45653969419417506,0.47869926357252957
best_quote_updates,all_spreads,29,-0.4158415842,25146,12132,13014,0.45841261428660735,0.4824624194702935
best_quote_updates,all_spreads,30,-0.396039604,27923,13314,14609,0.4602867102985635,0.47681123088493355
best_quote_updates,all_spreads,31,-0.3762376238,28930,13648,15282,0.4621619299274864,0.4717594192879364
best_quote_updates,all_spreads,32,-0.3564356436,30851,14457,16394,0.4640382207440622,0.46860717642864086
best_quote_updates,all_spreads,33,-0.3366336634,204218,88903,115315,0.4659155301980287,0.4353338099481926
best_quote_updates,all_spreads,34,-0.3168316832,31606,15485,16121,0.4677938056240122,0.4899386192495096
best_quote_updates,all_spreads,35,-0.297029703,25704,12711,12993,0.46967299424739245,0.49451447245564895
best_quote_updates,all_spreads,36,-0.2772277228,30318,14500,15818,0.47155304319019314,0.4782637377135695
best_quote_updates,all_spreads,37,-0.2574257426,45710,22669,23041,0.4734338994769979,0.49593086851892365
best_quote_updates,all_spreads,38,-0.2376237624,26548,12882,13666,0.47531551004088907,0.48523429260207923
best_quote_updates,all_spreads,39,-0.2178217822,25243,12711,12532,0.4771978217294091,0.5035455373766985
best_quote_updates,all_spreads,40,-0.198019802,45995,21658,24337,0.479080781310542,0.47087726926839873
best_quote_updates,all_spreads,41,-0.1782178218,24531,12169,12362,0.48096433547871403,0.4960662019485549
best_quote_updates,all_spreads,42,-0.1584158416,27539,13346,14193,0.4828484308608123,0.48462180907077235
best_quote_updates,all_spreads,43,-0.1386138614,31836,15259,16577,0.4847330140222199,0.4793001633371026
best_quote_updates,all_spreads,44,-0.1188118812,34703,16562,18141,0.4866180314728651,0.47724980549232054
best_quote_updates,all_spreads,45,-0.09900990099,29248,13825,15423,0.48850342967423693,0.4726818927789934
best_quote_updates,all_spreads,46,-0.07920792079,28357,13463,14894,0.49038915504165104,0.47476813485206476
best_quote_updates,all_spreads,47,-0.05940594059,24619,11611,13008,0.4922751539560488,0.47162760469556037
best_quote_updates,all_spreads,48,-0.0396039604,31755,15045,16710,0.49416137276532973,0.4737836561171469
best_quote_updates,all_spreads,49,-0.0198019802,35002,16302,18700,0.49604775779521626,0.4657448145820239
best_quote_updates,all_spreads,50,0.0,427658,213526,214132,0.49793425534964714,0.4992914899288684
best_quote_updates,all_spreads,51,0.0198019802,45486,24984,20502,0.4998208117206989,0.5492679066086268
best_quote_updates,all_spreads,52,0.0396039604,33251,17710,15541,0.5017073731937499,0.5326155604342726
best_quote_updates,all_spreads,53,0.05940594059,25434,13581,11853,0.5035938860526447,0.5339702760084926
best_quote_updates,all_spreads,54,0.07920792079,28438,15332,13106,0.5054802965896225,0.5391377734017864
best_quote_updates,all_spreads,55,0.09900990099,29987,16108,13879,0.5073665511057167,0.537166105312302
best_quote_updates,all_spreads,56,0.1188118812,35965,19154,16811,0.5092525959216319,0.5325733351869874
best_quote_updates,all_spreads,57,0.1386138614,31558,16687,14871,0.5111383773790901,0.5287724190379618
best_quote_updates,all_spreads,58,0.1584158416,27875,14600,13275,0.5130238418526488,0.5237668161434977
best_quote_updates,all_spreads,59,0.1782178218,25663,13233,12430,0.5149089357519872,0.5156450921560223
best_quote_updates,all_spreads,60,0.198019802,44230,22953,21277,0.5167936055289457,0.5189464164594166
best_quote_updates,all_spreads,61,0.2178217822,26190,13241,12949,0.5186777976836033,0.5055746468117602
best_quote_updates,all_spreads,62,0.2376237624,25320,13116,12204,0.5205614587703429,0.5180094786729857
best_quote_updates,all_spreads,63,0.2574257426,44358,22557,21801,0.5224445354039032,0.5085215744623293
best_quote_updates,all_spreads,64,0.2772277228,29009,14769,14240,0.5243269742654173,0.5091178599744907
best_quote_updates,all_spreads,65,0.297029703,25795,13407,12388,0.5262087221084335,0.5197518899011436
best_quote_updates,all_spreads,66,0.3168316832,30457,15844,14613,0.5280897257649205,0.5202088189907083
best_quote_updates,all_spreads,67,0.3366336634,220349,124216,96133,0.529969932151252,0.5637239107052903
best_quote_updates,all_spreads,68,0.3564356436,33359,17966,15393,0.5318492882741721,0.5385653047153691
best_quote_updates,all_spreads,69,0.3762376238,30125,15692,14433,0.5337277412367388,0.520896265560166
best_quote_updates,all_spreads,70,0.396039604,28147,14949,13198,0.5356052382442441,0.5311045582122429
best_quote_updates,all_spreads,71,0.4158415842,25935,13679,12256,0.5374817266101096,0.5274339695392327
best_quote_updates,all_spreads,72,0.4356435644,44092,22948,21144,0.5393571537617561,0.5204572258005987
best_quote_updates,all_spreads,73,0.4554455446,28476,15011,13465,0.5412314672464464,0.5271456665261975
best_quote_updates,all_spreads,74,0.4752475248,28873,14896,13977,0.5431046147370993,0.5159145222179892
best_quote_updates,all_spreads,75,0.495049505,68369,37525,30844,0.5449765440380723,0.5488598633883778
best_quote_updates,all_spreads,76,0.5148514851,28073,14733,13340,0.5468472030814713,0.5248103159619564
best_quote_updates,all_spreads,77,0.5346534653,69334,34896,34438,0.5487165399706514,0.503302852857184
best_quote_updates,all_spreads,78,0.5544554455,36458,19072,17386,0.5505845029292205,0.5231224971199737
best_quote_updates,all_spreads,79,0.5742574257,30196,15776,14420,0.552451040344484,0.5224533050735197
best_quote_updates,all_spreads,80,0.5940594059,74541,41211,33330,0.5543161007636086,0.5528635247716022
best_quote_updates,all_spreads,81,0.6138613861,33859,17951,15908,0.5561796328991979,0.5301692312236038
best_quote_updates,all_spreads,82,0.6336633663,38388,20108,18280,0.5580415856348292,0.5238095238095238
best_quote_updates,all_spreads,83,0.6534653465,28897,14772,14125,0.5599019080305501,0.511194933730145
best_quote_updates,all_spreads,84,0.6732673267,71746,38338,33408,0.5617605493283325,0.534357316087308
best_quote_updates,all_spreads,85,0.6930693069,32518,17089,15429,0.5636174589574854,0.5255243249892367
best_quote_updates,all_spreads,86,0.7128712871,45682,25025,20657,0.5654725865400221,0.547808764940239
best_quote_updates,all_spreads,87,0.7326732673,82536,42790,39746,0.5673258818959831,0.5184404381118543
best_quote_updates,all_spreads,88,0.7524752475,42456,22702,19754,0.5691772950487128,0.5347182965894102
best_quote_updates,all_spreads,89,0.7722772277,41620,22897,18723,0.5710267762300877,0.5501441614608361
best_quote_updates,all_spreads,90,0.7920792079,45141,23998,21143,0.5728742758856973,0.5316231363948517
best_quote_updates,all_spreads,91,0.8118811881,73051,39648,33403,0.5747197446799741,0.5427441102791201
best_quote_updates,all_spreads,92,0.8316831683,39823,21269,18554,0.576563133501274,0.5340883409085202
best_quote_updates,all_spreads,93,0.8514851485,56398,30649,25749,0.5784043934669038,0.5434412567821554
best_quote_updates,all_spreads,94,0.8712871287,59453,31998,27455,0.5802434759280961,0.5382066506315913
best_quote_updates,all_spreads,95,0.8910891089,59886,31703,28183,0.5820803324749313,0.5293891727615804
best_quote_updates,all_spreads,96,0.9108910891,76879,42320,34559,0.5839149149412026,0.550475422417045
best_quote_updates,all_spreads,97,0.9306930693,74073,41335,32738,0.5857471754092274,0.5580305914435759
best_quote_updates,all_spreads,98,0.9504950495,74207,41030,33177,0.5875770662146002,0.5529127979840177
best_quote_updates,all_spreads,99,0.9702970297,99540,55645,43895,0.5894045399508887,0.5590214988949166
best_quote_updates,all_spreads,100,0.9900990099,140565,81214,59351,0.5912295494742709,0.5777682922491374
best_quote_updates,one_tick,0,-0.9900990099,3849,1718,2131,0.30215066294611065,0.4463497012210964
best_quote_updates,one_tick,1,-0.9702970297,2071,668,1403,0.30546831825785314,0.3225494929985514
best_quote_updates,one_tick,2,-0.9504950495,1318,369,949,0.30880628193510457,0.27996965098634297
best_quote_updates,one_tick,3,-0.9306930693,1018,310,708,0.3121643266330994,0.3045186640471513
best_quote_updates,one_tick,4,-0.9108910891,1033,351,682,0.31554221729351306,0.33978702807357214
best_quote_updates,one_tick,5,-0.8910891089,893,340,553,0.31893971116019215,0.3807390817469205
best_quote_updates,one_tick,6,-0.8712871287,815,311,504,0.32235655780054695,0.3815950920245399
best_quote_updates,one_tick,7,-0.8514851485,776,297,479,0.3257924991326791,0.38273195876288657
best_quote_updates,one_tick,8,-0.8316831683,636,260,376,0.32924726945831023,0.4088050314465409
best_quote_updates,one_tick,9,-0.8118811881,903,315,588,0.33272059550157207,0.3488372093023256
best_quote_updates,one_tick,10,-0.7920792079,594,221,373,0.33621219645371025,0.3720538720538721
best_quote_updates,one_tick,11,-0.7722772277,578,210,368,0.339721784023748,0.3633217993079585
best_quote_updates,one_tick,12,-0.7524752475,543,214,329,0.3432490624951492,0.39410681399631675
best_quote_updates,one_tick,13,-0.7326732673,569,207,362,0.3467937287885118,0.36379613356766255
best_quote_updates,one_tick,14,-0.7128712871,565,193,372,0.3503554725303154,0.3415929203539823
best_quote_updates,one_tick,15,-0.6930693069,479,198,281,0.3539339761277396,0.4133611691022965
best_quote_updates,one_tick,16,-0.6732673267,754,287,467,0.3575289148495611,0.3806366047745358
best_quote_updates,one_tick,17,-0.6534653465,429,155,274,0.36113995691312945,0.3613053613053613
best_quote_updates,one_tick,18,-0.6336633663,502,165,337,0.3647667635774141,0.3286852589641434
best_quote_updates,one_tick,19,-0.6138613861,759,182,577,0.36840898924210536,0.23978919631093545
best_quote_updates,one_tick,20,-0.5940594059,719,282,437,0.3720662815527452,0.39221140472878996
best_quote_updates,one_tick,21,-0.5742574257,421,184,237,0.37573828151185396,0.43705463182897863
best_quote_updates,one_tick,22,-0.5544554455,419,172,247,0.3794246235960109,0.4105011933174224
best_quote_updates,one_tick,23,-0.5346534653,532,225,307,0.3831249358788386,0.42293233082706766
best_quote_updates,one_tick,24,-0.5148514851,365,159,206,0.38683884015983033,0.43561643835616437
best_quote_updates,one_tick,25,-0.495049505,675,294,381,0.3905659520800986,0.43555555555555553
best_quote_updates,one_tick,26,-0.4752475248,397,171,226,0.39430588133803157,0.43073047858942065
best_quote_updates,one_tick,27,-0.4554455446,358,155,203,0.3980582317222733,0.4329608938547486
best_quote_updates,one_tick,28,-0.4356435644,530,225,305,0.40182260133837966,0.42452830188679247
best_quote_updates,one_tick,29,-0.4158415842,378,159,219,0.4055985827468778,0.42063492063492064
best_quote_updates,one_tick,30,-0.396039604,343,149,194,0.4093857631254174,0.43440233236151604
best_quote_updates,one_tick,31,-0.3762376238,329,143,186,0.41318372443610685,0.43465045592705165
best_quote_updates,one_tick,32,-0.3564356436,350,160,190,0.4169920435979033,0.45714285714285713
best_quote_updates,one_tick,33,-0.3366336634,1286,580,706,0.42081029266392134,0.4510108864696734
best_quote_updates,one_tick,34,-0.3168316832,435,180,255,0.42463803900351643,0.41379310344827586
best_quote_updates,one_tick,35,-0.297029703,361,167,194,0.4284748454889876,0.4626038781163435
best_quote_updates,one_tick,36,-0.2772277228,361,168,193,0.4323202706867427,0.46537396121883656
best_quote_updates,one_tick,37,-0.2574257426,415,180,235,0.43617386905275546,0.43373493975903615
best_quote_updates,one_tick,38,-0.2376237624,328,149,179,0.44003519113214057,0.45426829268292684
best_quote_updates,one_tick,39,-0.2178217822,301,151,150,0.4439037837626654,0.5016611295681063
best_quote_updates,one_tick,40,-0.198019802,460,217,243,0.44777919028200774,0.4717391304347826
best_quote_updates,one_tick,41,-0.1782178218,348,158,190,0.4516609507385661,0.4540229885057471
